emp_no,first_name,last_name,to_date
478088,Ung,Vanwelkenhuysen,9999-01-01
478089,Pradeep,Gajiwala,9999-01-01
478092,Vidya,Tischendorf,2001-01-16
478095,Gal,Perz,9999-01-01
478096,Shao,Biran,9999-01-01
478102,Mahmut,Marquardt,9999-01-01
478114,Paloma,Dratva,9999-01-01
478116,Debatosh,Piveteau,9999-01-01
478119,Sanjit,Bauknecht,9999-01-01
478121,Yucel,Ramaiah,9999-01-01
478125,Kazuhiro,Erez,9999-01-01
478126,Subir,Toyoshima,1988-12-09
478131,Navid,Pettit,9999-01-01
478134,Ayonca,Lunn,9999-01-01
478137,Teiji,Schrift,9999-01-01
478142,Oscar,Haldar,9999-01-01
478145,Abdelghani,Rande,9999-01-01
478146,Srinidhi,Nittel,9999-01-01
478147,Chenyi,Sgarro,9999-01-01
478152,Eran,Solovay,9999-01-01
478157,Souichi,DiGiano,9999-01-01
478161,Anoosh,Braunmuhl,9999-01-01
478165,Toong,Brizzi,9999-01-01
478173,Arlette,McAlpine,9999-01-01
478183,Mechthild,Onuegbe,9999-01-01
478188,Danai,Arlazarov,9999-01-01
478191,Jaques,Beilner,9999-01-01
478192,Badri,Bergere,2002-03-29
478198,Woody,Zeilberger,9999-01-01
478202,DAIDA,Jansch,9999-01-01
478204,Arne,Narlikar,9999-01-01
478206,Annemarie,Eterovic,1990-12-13
478212,Trygve,Cyre,1996-09-27
478214,Jolita,Ramalingam,9999-01-01
478222,Mariangiola,Gips,1998-05-25
478229,Shawna,Schwabacher,9999-01-01
478230,Weiru,Weedman,9999-01-01
478232,Teruyuki,Beznosov,1999-01-30
478234,Mayuri,Bach,9999-01-01
478239,True,Lieberherr,1988-10-19
478241,Zito,Baik,9999-01-01
478243,Krisda,Osgood,9999-01-01
478250,Ranan,Rissland,9999-01-01
478255,Kwangsub,Masada,9999-01-01
478261,Rajmohan,DasSarma,9999-01-01
478264,Sreenivas,Stroustrup,9999-01-01
478265,Basim,Zizka,9999-01-01
478272,Giap,Templeman,9999-01-01
478273,Dulce,Prochazka,9999-01-01
478279,Mack,Beeson,9999-01-01
478284,Zeydy,Kropatsch,9999-01-01
478286,Herb,Klassen,2001-08-23
478292,Boguslaw,Fasbender,9999-01-01
478296,Kousuke,Ambroszkiewicz,9999-01-01
478303,Candido,Zyda,9999-01-01
478316,DAIDA,Erva,9999-01-01
478318,Ingmar,Swiler,9999-01-01
478320,Doowon,Rosaz,9999-01-01
478323,Ebru,Gecsei,9999-01-01
478325,Roddy,Haddadi,9999-01-01
478327,Suvo,Garrabrants,9999-01-01
478331,Shuky,Soicher,2000-07-13
478336,Vidya,Gurbaxani,9999-01-01
478338,Yoshinari,Nanard,2000-11-19
478341,Yagil,Einsfeld,9999-01-01
478343,Aran,Gischer,1994-04-07
478344,Shahid,Rassart,9999-01-01
478346,Pranas,Nannarelli,1993-10-14
478347,Cullen,Birnbaum,9999-01-01
478350,Halsur,Negoita,9999-01-01
478352,Jeong,Vakili,9999-01-01
478355,Nidapan,Waschkowski,9999-01-01
478356,Manu,Syrotiuk,9999-01-01
478357,Elrique,Reeker,9999-01-01
478358,Tonia,Erman,9999-01-01
478360,Sanjiv,Gilg,9999-01-01
478361,Jaques,Hellwagner,9999-01-01
478364,Oldrich,Duclos,9999-01-01
478374,Hironoby,Furudate,1996-04-14
478375,Dung,Talmon,9999-01-01
478379,Kwun,Srimani,9999-01-01
478381,Gaurav,Taubenfeld,9999-01-01
478387,Deborah,Vesna,9999-01-01
478389,Along,Tagansky,1995-07-30
478390,Shakhar,Versino,9999-01-01
478391,Morris,Benantar,9999-01-01
478395,Wonhee,Bondorf,9999-01-01
478400,Samphel,Azumi,9999-01-01
478406,Mabo,Mullainathan,9999-01-01
478409,Ferdinand,Mawatari,9999-01-01
478411,Yuchang,Gammage,9999-01-01
478415,Charlene,Rajcani,9999-01-01
478428,Olivera,Hatcliff,1991-11-22
478429,Lucien,Bael,1998-08-26
478430,Weicheng,Samarati,9999-01-01
478433,Toshimi,Condotta,9999-01-01
478435,Constantijn,Schwabacher,9999-01-01
478436,Franziska,Monkewich,1999-05-11
478438,Stafford,Gente,9999-01-01
478441,Francesca,Poujol,9999-01-01
478450,Perry,Chartres,9999-01-01
478452,Oscar,Benzmuller,9999-01-01
478457,Tooru,Peron,9999-01-01
478458,Kwangho,Koblitz,9999-01-01
478465,Lucien,Plumb,9999-01-01
478474,Satyanarayana,Murthy,9999-01-01
478476,Kiyomitsu,Sinicrope,9999-01-01
478481,Qiwen,Ranze,9999-01-01
478485,Nahla,Yeung,1998-01-16
478496,Goncalo,Swick,9999-01-01
478498,Heekeun,Mersereau,9999-01-01
478504,Tesuro,Hutton,9999-01-01
478508,Eric,Shackell,2001-12-09
478509,Luise,Gerlach,9999-01-01
478510,Charlene,Bennet,9999-01-01
478514,Xiping,Suessmith,9999-01-01
478515,Morrie,Bellmore,9999-01-01
478521,Jianhao,Kavanagh,9999-01-01
478526,Mooi,Liedekerke,1999-12-13
478530,Leif,Katzenelson,9999-01-01
478536,Jasminko,Salverda,9999-01-01
478537,King,Heping,9999-01-01
478547,Thodoros,Ghalwash,1994-12-19
478552,Teruyuki,Welham,9999-01-01
478556,Matk,Plumb,9999-01-01
478557,Limsoon,Gien,9999-01-01
478560,Val,Verhaegen,1996-12-11
478566,Zhongwei,Luby,1992-09-08
478568,Odysseas,Encarnacion,9999-01-01
478571,Constantijn,Demeyer,9999-01-01
478572,Chaitali,Cusworth,9999-01-01
478576,Trygve,Undy,1993-08-24
478577,Mong,Impagliazzo,9999-01-01
478581,Susuma,Peek,9999-01-01
478582,Mingsen,Gimarc,9999-01-01
478586,Poorav,Jansch,9999-01-01
478589,Peternela,Leppanen,9999-01-01
478594,Mechthild,Sommen,1994-03-22
478607,Paraskevi,Ermel,1998-04-22
478608,Aemilian,Hemaspaandra,9999-01-01
478609,Gritta,Berztiss,9999-01-01
478614,Masali,Koblitz,9999-01-01
478625,Boaz,Stroustrup,9999-01-01
478627,Marsha,Orlowska,1998-02-03
478642,Jeong,Erman,9999-01-01
478647,Tomokazu,Hinsberger,9999-01-01
478648,Venkatesan,Dayang,9999-01-01
478651,Weicheng,Lally,9999-01-01
478655,Yannik,Norsworthy,9999-01-01
478661,Dipankar,Binkley,9999-01-01
478665,Lorien,Sooriamurthi,1995-07-08
478666,Premal,Goodrum,9999-01-01
478673,Kolar,Zaccaria,9999-01-01
478674,Sadok,Billingsley,9999-01-01
478677,Boutros,Luke,1998-11-22
478678,Mario,Sethi,9999-01-01
478679,Elzbieta,Schueller,1997-01-25
478683,Irena,Matheson,9999-01-01
478687,Heeju,Ramras,9999-01-01
478690,Marke,Jiafu,9999-01-01
478702,Adhemar,Brobst,1995-11-10
478704,Heejo,Randi,9999-01-01
478707,Leszek,Verhoeff,9999-01-01
478711,Akeel,Capobianchi,9999-01-01
478719,Lokesh,Zumaque,9999-01-01
478731,Renny,Jansen,2001-06-20
478733,Maja,Marshall,9999-01-01
478734,Adit,Grandbois,9999-01-01
478736,Pascal,Bressoud,9999-01-01
478737,Nadjib,Munos,1990-04-27
478738,Cordelia,Simmel,9999-01-01
478740,Marlo,Suri,9999-01-01
478742,Renee,Hainaut,9999-01-01
478748,Kauko,Ramalingam,1996-06-26
478758,Zhanqiu,Ranft,9999-01-01
478762,Chiranjit,Huttel,9999-01-01
478765,Erez,Busillo,1994-07-27
478767,Susanta,Reutenauer,9999-01-01
478771,Rasiah,Beznosov,9999-01-01
478775,Collette,Iivonen,9999-01-01
478779,Ingmar,Vural,9999-01-01
478782,Xiaoqiang,Jiafu,1997-06-18
478786,Guadalupe,Stavenow,1989-06-13
478787,Christ,Servi,9999-01-01
478788,Mayuri,Versino,9999-01-01
478789,Rosella,Koshino,9999-01-01
478790,Dzung,Erman,9999-01-01
478793,Muneo,Baez,9999-01-01
478794,Mingzeng,Ramamoorthy,9999-01-01
478795,Apostol,Peres,1999-11-28
478798,Honglan,Baez,9999-01-01
478801,Weiye,Baaleh,9999-01-01
478803,Val,Harbusch,9999-01-01
478812,Xudong,Irland,2000-03-17
478814,Fumiya,Yetto,9999-01-01
478825,Heon,Langford,2000-03-27
478831,Itzchak,Verhaegen,9999-01-01
478832,Yoshimitsu,Parhami,1997-04-07
478842,Pradeep,Herath,9999-01-01
478848,Marit,Gips,9999-01-01
478849,Mahmut,Bonifati,9999-01-01
478853,Nathan,Redmiles,9999-01-01
478855,Yishai,Millington,9999-01-01
478857,Janalee,Warwick,9999-01-01
478861,Basem,Khasidashvili,1988-12-16
478866,Elrique,Haumacher,9999-01-01
478870,Sajjad,Shrader,9999-01-01
478873,Shir,Curless,9999-01-01
478876,Masaki,DasSarma,9999-01-01
478878,Xinan,Gist,9999-01-01
478884,Hyuncheol,Gilg,1998-06-03
478885,Atreyi,Boudaillier,9999-01-01
478886,Toshiki,Lorys,9999-01-01
478889,Ortrun,Penn,9999-01-01
478897,Luise,Walstra,9999-01-01
478898,Bernd,Decleir,9999-01-01
478899,Zito,Flowers,1993-07-04
478902,Gao,Pearson,9999-01-01
478905,Gilbert,Iwayama,9999-01-01
478914,Kwun,Munro,9999-01-01
478921,Shuzo,Atrawala,9999-01-01
478929,Divier,Camurati,9999-01-01
478937,Radhakrishnan,Ramras,1999-09-30
478939,Tommaso,Riefers,9999-01-01
478941,Subhankar,Wossner,9999-01-01
478943,Foong,Heuter,9999-01-01
478945,Mani,Kalefeld,2002-06-30
478948,Angel,Griswold,9999-01-01
478972,Shim,Stentiford,9999-01-01
478985,Katsuo,Gubsky,9999-01-01
478994,Gita,Honiden,9999-01-01
478996,Mary,Conti,9999-01-01
478997,Jaewoo,Parascandalo,9999-01-01
478999,Yuchang,Ernst,9999-01-01
479001,Tsz,Leuchs,9999-01-01
479003,Jiong,Lanphier,9999-01-01
479004,Mountaz,Copas,9999-01-01
479007,Ramya,Krybus,9999-01-01
479008,Shrikanth,Hagimont,1995-05-05
479009,Serge,Staylopatis,9999-01-01
479011,Basant,Shackel,9999-01-01
479012,Kazunori,Docker,9999-01-01
479017,Hitofumi,Sherertz,9999-01-01
479018,Narain,Lambe,2001-08-23
479021,Isamu,Iwayama,1999-02-22
479028,Xuejun,Itzigehl,9999-01-01
479029,Elliott,Keirsey,9999-01-01
479031,Demin,Narlikar,9999-01-01
479035,Samphel,Chaudhury,9999-01-01
479038,Mitchel,Morton,9999-01-01
479048,Seshu,Gist,9999-01-01
479049,Barna,Porenta,9999-01-01
479050,Pintsang,Ishibashi,1999-05-17
479051,Sanjoy,Swen,9999-01-01
479053,Hisao,Kawashima,9999-01-01
479056,Kasidit,Demian,9999-01-01
479058,Persi,Speckmann,9999-01-01
479059,Stafford,Feldmann,1996-03-28
479061,DAIDA,Jullig,1995-05-01
479064,Xuejia,Negoita,9999-01-01
479065,Hideo,Farrow,9999-01-01
479070,Valery,Ozeri,9999-01-01
479074,Noritoshi,Mondadori,9999-01-01
479076,Toshimi,Dalton,9999-01-01
479077,Premsyl,Kusalik,9999-01-01
479081,Stamatina,Decaestecker,9999-01-01
479084,Gully,Birdsall,9999-01-01
479088,Sugwoo,Schusler,2001-03-29
479091,Mart,Maliniak,9999-01-01
479097,Clyde,Schaar,9999-01-01
479098,Kendra,Bridgland,9999-01-01
479099,Odoardo,Tanemo,9999-01-01
479102,Goetz,Morris,9999-01-01
479107,Shietung,Doering,9999-01-01
479110,Stevo,Rikino,9999-01-01
479113,Kazuhito,Radivojevic,9999-01-01
479115,Janche,Barreiro,9999-01-01
479119,Limsoon,Willoner,9999-01-01
479120,Leucio,Joslin,9999-01-01
479122,Adib,Schaaf,9999-01-01
479123,Narain,Berstel,9999-01-01
479125,Parviz,Rindone,9999-01-01
479132,Shietung,Zwicker,9999-01-01
479138,Changho,Matzke,9999-01-01
479147,Greger,Babb,9999-01-01
479153,Uma,Schmittgen,2002-03-13
479156,Danae,Hutton,9999-01-01
479157,Jacopo,Larfeldt,1990-12-12
479162,Hirochika,Motley,9999-01-01
479165,Chirstian,Pauthner,9999-01-01
479166,Uno,Anger,9999-01-01
479167,Mayuri,Backhouse,9999-01-01
479171,Taisook,Anguita,9999-01-01
479183,Irena,Jansch,1999-07-12
479188,Koldo,Blokdijk,9999-01-01
479189,Arnould,Dulin,9999-01-01
479190,Susumu,Lammel,9999-01-01
479197,Sahrah,Gruenwald,9999-01-01
479198,Stabislas,Sommen,1993-12-29
479199,Dulce,Kenevan,9999-01-01
479205,Masami,Zhang,9999-01-01
479210,Kristof,Haldar,2000-12-09
479218,Adil,Pargas,9999-01-01
479224,Kristof,Bernatsky,9999-01-01
479226,Cordelia,Krychniak,2000-09-18
479229,Arfst,Ritcey,9999-01-01
479231,Takanari,Chandrasekhar,9999-01-01
479232,Mart,Imataki,9999-01-01
479233,Hongzhu,Luce,9999-01-01
479234,Izaskun,Thiran,9999-01-01
479236,Jamaludin,Heydon,9999-01-01
479247,Fuqing,Hanabata,9999-01-01
479256,Djelloul,Wegerle,9999-01-01
479262,Weicheng,Encarnacion,2000-05-26
479269,Ult,Gelosh,9999-01-01
479271,Arfst,Seghrouchni,9999-01-01
479275,Isamu,Lores,9999-01-01
479281,Seongbae,Ghalwash,9999-01-01
479283,Patricia,Hempstead,9999-01-01
479287,Emran,Berztiss,9999-01-01
479290,Lobel,Fujisaki,9999-01-01
479293,Chandrasekaran,Bage,9999-01-01
479297,Masali,Baby,9999-01-01
479298,Aleksander,Cools,9999-01-01
479304,Pradeep,Wissmann,9999-01-01
479307,Ennio,Cappelletti,9999-01-01
479308,Masanao,Boissier,1997-08-29
479322,Eldridge,Manderick,9999-01-01
479325,Marit,Czap,9999-01-01
479326,Vasilis,Wolniewicz,9999-01-01
479333,Lene,Rosiles,9999-01-01
479334,Jiang,McClure,9999-01-01
479343,Jouni,Pena,1999-03-16
479344,Kwan,Schneeberger,9999-01-01
479345,Sorina,Boudaillier,9999-01-01
479346,Kyoichi,Mawatari,9999-01-01
479348,Serap,Pocchiola,2001-06-25
479349,Aruna,Ratnakar,9999-01-01
479357,Noritoshi,Perez,9999-01-01
479358,Muzhong,Leijenhorst,9999-01-01
479360,Berto,Anido,9999-01-01
479362,Jaroslava,Oxenboll,9999-01-01
479365,Przemyslawa,Schaap,1992-12-12
479366,Mansur,Bultermann,9999-01-01
479372,Feipei,Leaver,9999-01-01
479379,Hercules,Seiwald,9999-01-01
479385,Jaroslava,Warwick,9999-01-01
479386,Remko,Srimani,2000-02-06
479388,Marie,Lindenbaum,9999-01-01
479389,Roselyn,Markovitch,9999-01-01
479391,Mats,Zumaque,1997-03-03
479393,Uri,Solovay,9999-01-01
479396,Mohammad,Blokdijk,9999-01-01
479397,Toshimitsu,Huhdanpaa,1999-12-31
479398,Danae,Petersohn,9999-01-01
479399,Remco,Ginesta,9999-01-01
479402,Martina,Perfilyeva,9999-01-01
479405,Nadjib,Dechter,1986-09-28
479412,Mats,Rullman,9999-01-01
479414,Shir,Parfitt,9999-01-01
479415,Vatsa,Merle,9999-01-01
479416,Josyula,Narwekar,9999-01-01
479426,Diederik,Pellegrinelli,9999-01-01
479430,Xiahua,Jiang,9999-01-01
479432,Abdelwaheb,England,9999-01-01
479438,Sreenivas,Badache,9999-01-01
479439,Masali,Zongker,9999-01-01
479443,Taegyun,McDermid,9999-01-01
479446,Larisa,Mandelberg,1996-06-18
479452,Arunachalam,Penn,9999-01-01
479457,Berni,Ponthieu,9999-01-01
479461,Leni,Himler,1993-08-02
479463,Aamod,Isard,9999-01-01
479467,Gully,Sommer,1998-11-24
479471,Hilari,Cheshire,9999-01-01
479472,Aral,Rubsam,9999-01-01
479473,Ute,Pillow,1996-09-15
479474,Saeko,Lieblein,2001-03-31
479475,Zdislav,Piazza,9999-01-01
479488,Vasiliy,Lieblein,9999-01-01
479492,Kellie,Beutelspacher,9999-01-01
479496,Akeel,Lenart,9999-01-01
479497,Sanjeeva,Azumi,9999-01-01
479498,Etsuo,Lemarechal,9999-01-01
479499,Akeel,Birnbaum,1987-02-22
479502,Fay,Hettesheimer,9999-01-01
479508,Takahira,Cunliffe,9999-01-01
479512,Mabry,Picci,1995-12-10
479516,Fusako,Niizuma,9999-01-01
479518,Yongdong,Bergere,1997-08-20
479520,Jacqueline,Ranum,9999-01-01
479521,JoAnne,Zaiane,9999-01-01
479525,Wojceich,Thorelli,9999-01-01
479526,Phuoc,Wynblatt,1993-04-22
479528,Saddek,Rodham,9999-01-01
479543,Dmitri,Aumann,9999-01-01
479559,Yuchang,Monkewich,9999-01-01
479562,Temple,Barreiro,9999-01-01
479564,Valeska,Fiutem,9999-01-01
479565,Jovan,Pulkowski,1994-03-13
479566,Paraskevi,Manderick,9999-01-01
479571,Karlis,Awdeh,1994-05-23
479574,Shuzo,Benner,1998-06-01
479581,Yinghua,Thimonier,9999-01-01
479582,Rafols,Grospietsch,9999-01-01
479586,Gunilla,Jenevein,1997-12-24
479589,Kristinn,Buchter,9999-01-01
479593,Sampalli,Chvatal,9999-01-01
479595,Aemilian,Litzler,9999-01-01
479596,Tze,Farrar,9999-01-01
479598,Uriel,Dayang,9999-01-01
479603,Surveyors,Badache,2001-09-28
479604,JiYoung,Boudaillier,1995-08-18
479606,Mark,Trachtenberg,9999-01-01
479615,Utpal,Sadowsky,9999-01-01
479619,Anoosh,Ligten,9999-01-01
479620,Heping,Skrikant,9999-01-01
479625,Itzchak,Parfitt,9999-01-01
479627,Gonzalo,Schaad,9999-01-01
479629,Yonghoan,Verhaegen,1992-06-08
479631,Lein,Hanabata,2001-12-01
479633,Kitty,Lundstrom,9999-01-01
479634,Ravishankar,Pelc,9999-01-01
479636,Otmar,Murtha,9999-01-01
479637,Genta,Marsiglia,9999-01-01
479641,Marin,Rousseau,9999-01-01
479645,Ravishankar,Fontan,9999-01-01
479649,Harngdar,Veeraraghavan,2000-07-25
479651,Lena,Roohalamini,9999-01-01
479653,Conor,Reeken,9999-01-01
479655,Moriyoshi,Scharstein,9999-01-01
479660,Nishit,Harllee,9999-01-01
479663,Bader,Jeong,1992-10-26
479664,Deniz,Barreiro,9999-01-01
479665,Adib,Geffroy,9999-01-01
479669,Pranjal,Dayana,9999-01-01
479672,Lubomir,Schlumberger,1996-02-28
479674,Giao,Kadhim,1996-07-08
479676,Marl,Ressouche,9999-01-01
479679,Douadi,Spelt,9999-01-01
479682,Rosine,Wuwongse,9999-01-01
479683,Satoru,Leppanen,9999-01-01
479685,Goh,Beeson,1997-02-13
479688,Lijie,Hanratty,9999-01-01
479689,Zhiguo,Akazan,9999-01-01
479690,Breannda,Fandrianto,9999-01-01
479692,Gio,Rodite,9999-01-01
479694,Huican,Itschner,9999-01-01
479699,Christoper,Passino,1999-12-23
479708,Hilary,Dayana,9999-01-01
479709,Geoffry,Reghbati,9999-01-01
479711,Mara,Heyers,9999-01-01
479712,Jiafu,Sanella,9999-01-01
479717,Moheb,Tzvieli,9999-01-01
479720,Sivanarayana,Figueira,9999-01-01
479721,Elvis,Matzel,9999-01-01
479729,Lalit,Parascandalo,9999-01-01
479733,Candido,Hardjono,9999-01-01
479736,Kousuke,Morrin,9999-01-01
479743,Nathan,Greenaway,9999-01-01
479748,Satoru,Azulay,9999-01-01
479749,Wilmer,Giaccio,9999-01-01
479753,Jaques,Talmor,9999-01-01
479763,Stepehn,Braunschweig,9999-01-01
479764,Kazuhisa,Bashian,9999-01-01
479768,Shirish,Sidje,2000-05-11
479771,Bernardo,Ranst,9999-01-01
479773,Mingsen,Plumb,9999-01-01
479778,Sajjan,Naumovich,9999-01-01
479780,Shietung,Mayerwieser,9999-01-01
479784,Paloma,Raney,9999-01-01
479791,Vidar,Mamelak,9999-01-01
479793,Phillip,Schmezko,9999-01-01
479795,Leucio,Junet,9999-01-01
479796,Sreenivas,Armand,1996-09-03
479800,Kamakshi,Tzvieli,9999-01-01
479801,Seongbin,Angot,9999-01-01
479803,Val,Swiler,1997-07-01
479808,Tsvetan,Pfau,9999-01-01
479812,Fuqing,Staudhammer,9999-01-01
479813,Mohammed,Vernadat,9999-01-01
479821,Takahito,Mundy,9999-01-01
479824,Manibrata,Auyong,9999-01-01
479826,Ghassan,Azulay,9999-01-01
479832,Adin,Coors,1994-02-22
479836,Muzhong,Usdin,9999-01-01
479847,Nahum,Pettis,2000-06-04
479850,Sorina,Codenie,9999-01-01
479858,Oscal,Pintelas,1993-09-26
479860,Ramya,Renear,1992-12-16
479861,Soenke,Seghrouchni,9999-01-01
479864,Rimon,Irland,9999-01-01
479866,Heng,Pellegrinelli,9999-01-01
479867,Akemi,Anandan,1996-06-15
479869,Iara,Ressouche,9999-01-01
479871,Radoslaw,Dayang,1993-03-08
479872,Annemarie,Angelopoulos,9999-01-01
479873,Behnaam,Kugler,9999-01-01
479875,Oscal,Lodder,9999-01-01
479876,Muneo,Liedekerke,9999-01-01
479878,Kwan,Orlowska,9999-01-01
479881,Odysseas,Kavvadias,9999-01-01
479882,Caolyn,Imataki,9999-01-01
479885,Sariel,Schade,9999-01-01
479894,Ipke,Gonthier,9999-01-01
479896,Tsuneo,Minakawa,1999-03-13
479898,Weicheng,Baig,9999-01-01
479905,Danai,Peir,9999-01-01
479906,Duri,Silva,9999-01-01
479910,Tetsushi,Docker,9999-01-01
479916,Tianruo,Kamber,9999-01-01
479919,Marke,Pauthner,9999-01-01
479922,Yifei,Copas,9999-01-01
479924,Tsutomu,Gelosh,9999-01-01
479927,Isaac,Schaap,1991-02-02
479936,Collette,Dayana,9999-01-01
479937,Rimli,Kroft,9999-01-01
479945,Jeong,Paciorek,9999-01-01
479948,Xinglin,Ghandeharizadeh,9999-01-01
479951,Naftaly,Paciorek,9999-01-01
479952,Shalesh,Colorni,9999-01-01
479956,Ramya,Baar,9999-01-01
479958,Uta,Schmezko,9999-01-01
479971,Kristin,Poulakidas,9999-01-01
479973,Rutger,Asser,9999-01-01
479975,Kazuhiro,Pews,9999-01-01
479977,Tzu,Gunderson,9999-01-01
479986,Isamu,Oxenboll,9999-01-01
479993,Tayeb,Marciano,9999-01-01
479994,Rosli,Wendorf,9999-01-01
479995,Freyja,Baca,1990-06-26
480003,Uta,Brlek,9999-01-01
480004,Marke,Berendt,1996-05-28
480008,Zengping,Unni,9999-01-01
480010,Marke,Pashtan,2000-03-23
480018,Zvonko,Kawashimo,9999-01-01
480020,Prodip,Gips,9999-01-01
480021,Bouchung,Iivonen,9999-01-01
480024,Chrisa,Gornas,9999-01-01
480034,Tokuyasu,Casley,9999-01-01
480042,Rildo,Brodie,9999-01-01
480043,Franziska,Chiola,9999-01-01
480044,Sudhanshu,Jording,9999-01-01
480049,Martins,Ratnakar,2002-02-18
480051,Kwan,Erol,9999-01-01
480052,Chinho,Weisert,9999-01-01
480059,Honesty,Billingsley,9999-01-01
480060,Adas,Radwan,9999-01-01
480067,Masanao,Jansen,9999-01-01
480069,Barun,Benzmuller,9999-01-01
480075,Becky,Hoppenstand,9999-01-01
480076,Mototsugu,Ramras,1999-08-20
480082,Karlis,Marchegay,9999-01-01
480083,Adly,Luit,1999-07-02
480084,Pragnesh,Rikino,1991-11-06
480085,Kien,Krider,9999-01-01
480087,Kazunori,Irland,9999-01-01
480089,Harngdar,Ferretti,9999-01-01
480090,Gad,Krone,9999-01-01
480091,Morris,Shimshoni,9999-01-01
480093,Masadi,Sambasivam,9999-01-01
480096,Abdelaziz,Percebois,9999-01-01
480097,Doowon,Otillio,9999-01-01
480098,Zine,Monkewich,9999-01-01
480099,Jouni,Kalloufi,9999-01-01
480102,Przemyslawa,Geffroy,9999-01-01
480103,Kiam,Keirsey,1998-04-06
480106,Brewster,Frezza,9999-01-01
480108,Jeanna,Litvinov,9999-01-01
480110,Boaz,Hebert,9999-01-01
480114,Shakhar,Suri,9999-01-01
480117,Florina,Herbst,9999-01-01
480118,Monique,Chinin,9999-01-01
480121,Martina,Benveniste,9999-01-01
480123,Luise,Dechter,1999-06-21
480130,Heng,Kinley,9999-01-01
480131,Vivian,Wossner,9999-01-01
480135,Danny,Narahari,9999-01-01
480138,Taegyun,Marakhovsky,1994-10-05
480139,Jessie,Syrzycki,9999-01-01
480147,Nechama,Rodier,9999-01-01
480148,Elvia,Spinelli,9999-01-01
480158,Xiaoshan,Gente,9999-01-01
480159,Kazuhiko,Buescher,1998-06-04
480161,Arno,Rosenbaum,9999-01-01
480171,Nitsan,Steenbeek,9999-01-01
480175,Elrique,Schmiedel,9999-01-01
480176,Xiaopeng,Haddadi,9999-01-01
480182,Paris,Homond,2000-02-10
480190,Kasturi,Brandsma,9999-01-01
480192,Dhritiman,Onuegbe,9999-01-01
480193,Cristinel,Oxenboll,9999-01-01
480194,Izaskun,Seghrouchni,9999-01-01
480196,Kazuhide,Kornatzky,2001-03-15
480199,Fumiyo,Msuda,9999-01-01
480203,Gennady,Papadias,9999-01-01
480211,Mansur,DasSarma,1993-10-05
480213,Sugwoo,Kaltofen,9999-01-01
480216,Lucian,Babu,9999-01-01
480219,Luise,Lemarechal,9999-01-01
480227,Sungwon,Janocha,9999-01-01
480239,Jaroslava,Kowalchuk,9999-01-01
480240,Sanjiv,Falby,9999-01-01
480242,King,Lorys,1988-05-14
480243,Candida,Gerlach,9999-01-01
480244,Etsuo,Pettis,9999-01-01
480246,Tianruo,Hitomi,1995-01-14
480251,Zhonghui,Chorvat,9999-01-01
480254,Zhongwei,Molenkamp,2000-08-13
480259,Giap,Antonakopoulos,9999-01-01
480271,Zita,Sooriamurthi,9999-01-01
480273,Jinpo,Serra,9999-01-01
480275,Sachar,Caine,9999-01-01
480277,Aleksander,Huhdanpaa,9999-01-01
480279,Gio,Borstler,1993-04-27
480280,Berhard,Nitta,9999-01-01
480282,Zhanqiu,Granlund,9999-01-01
480283,Elvia,Barreiro,9999-01-01
480289,Dietrich,Verhoeff,9999-01-01
480290,Yannik,Honglei,1986-11-16
480294,Bilhanan,Talmor,1999-08-14
480296,Moriyoshi,Birnbaum,9999-01-01
480299,Kamakshi,Chiola,9999-01-01
480303,Chaitali,Picaronny,9999-01-01
480304,Halsur,Weedman,9999-01-01
480305,Leni,Peres,9999-01-01
480307,Fabrizio,Katzenelson,9999-01-01
480311,Sasan,Onuegbe,1991-03-03
480314,Lucien,Anguita,9999-01-01
480316,Pranay,Feinberg,9999-01-01
480317,Suebskul,Passafiume,9999-01-01
480319,Alexius,Hiltgen,9999-01-01
480320,Djenana,Eugenio,9999-01-01
480321,Uri,Peroz,1997-02-19
480322,Fumiko,Showalter,9999-01-01
480326,Tayeb,Barbanera,9999-01-01
480328,Larisa,Tempesti,9999-01-01
480332,Angel,Ozeki,1994-10-21
480334,Maren,Maliniak,9999-01-01
480337,Jouni,Cichocki,9999-01-01
480344,Hatem,Neimat,9999-01-01
480348,Yuuichi,Antonakopoulos,9999-01-01
480349,Khaled,Narlikar,9999-01-01
480350,Zijian,Kalloufi,9999-01-01
480353,Weiyi,Vural,9999-01-01
480355,Taisook,Nooteboom,9999-01-01
480366,Chikara,Eiter,9999-01-01
480369,Bluma,Desikan,9999-01-01
480373,Jiafu,Edelhoff,9999-01-01
480374,Laurentiu,McClurg,9999-01-01
480376,Akhilish,Kieras,9999-01-01
480379,Guther,Merks,9999-01-01
480382,Barna,Back,9999-01-01
480387,Kazuyasu,Armand,9999-01-01
480388,Zhonghua,Zucker,9999-01-01
480396,Atreye,Piancastelli,9999-01-01
480397,Ingemar,Jenevein,2000-02-05
480404,Zhilian,Luck,9999-01-01
480406,Gaetan,Hatcliff,2000-09-27
480410,Fabrizio,Naumovich,9999-01-01
480411,Erez,Sidhu,9999-01-01
480414,Menkae,Solovay,2001-01-23
480416,Armond,Toyoshima,9999-01-01
480417,Subhankar,Dolinsky,9999-01-01
480419,Ger,Coney,1996-05-30
480428,Alain,Gils,9999-01-01
480432,Domenick,Akiyama,9999-01-01
